asin,helpful_0,helpful_1,overall,reviewText,reviewTime,reviewerID,reviewerName,summary,unixReviewTime
123,0,0,5,This is exciting stuff... wooo hooo. I plug the new 3G SIM card in my new Blackberry Bold and yes it works. :),"04 13, 2009",A3CKI6VEH0HBMJ,S. Faulk,AT&T 3G SIM Card,1239580800
123,0,0,5,"Over the years, my household has tried multiple Bluetooth solutions for our hands-free communications needs. We've had acceptable results from a solution integrated into GPS...but much of our regular driving doesn't include the need to load up a full-size GPS. We've had acceptable results from a visor-mounted Bluetooth speaker unit, but let's face it: sometimes we want to hold conversations that don't include everybody in the car:-)The Plantronics Voyager 510 has proven its value overs more than three years of demanding use. It fits comfortably over your ear excellent incoming and outgoing audio clarity. Best of all is its outstanding ability to hold a charge for a long time. I can generally count on more than a week between charges, even during periods of heavy use.We liked this enough to buy three...one for each driver in the house.","08 7, 2011",A3CW0ZLUO5X2B1,"35-year Technology Consumer ""8-tracks to 802.11""",Good enough that we bought three...,1312675200
123,1,1,5,"Usually I don't have time to write reviews but this time I decided to do it simply to help others like me who tried many different headsets by Motorola and thought that probably there is nothing good on the market yet. I received  this one as a gift from my friend and love it for two simple reasons:1) The sound quality is excellent. Despite the fact that it is very noisy in my car when I drive on the highway, I still can hear excellent. I actually do reduce volume on the headset because it has more volume potential than I need. I tried two headsets by Motorola in the past, including HS850. They also have volume button but even when you set to the maximum volume you can't hear well if you in a noisy environment. Plantronics provide you great quality and enough volume for any noisy environment. Also, everyone whom I talked to, told me that they can hear me very well, just like I speak without the headset.2) Reason number two - it sits perfectly on the ear. It is easy to insert it when you drive, and once it in, it stays there. It doesn't move at all. Unlike Motorola headset, that does not fall off but it moves on your ear and it takes a long time to get used to the fact that it is not falling off your ear. Plantronics also provides three different sizes of the pieces that you insert to your ear, makes it perfect to fit any size or shape.That is all I have to say. There is a good headset out there. You don't need to wait any more.","11 5, 2006",ASVZC9DBNE92O,AC,You don't need to wait for a good headset anymore. There is one already and it is Plantronics Voyager 510,1162684800
123,0,0,5,"No complaints from this headset.  It's comfortable in the ear, has a mute function and works flawlessly with my PS3 and KRAZR!","12 17, 2007",A3PLIXRZ6HWVTQ,A. dinsmore,Excellent!!!,1197849600
123,1,1,5,"We have tried everything from the moto-850 to the other plantronics and after seeing this in a gold box deal thought what the heck.  To my amazement it has been really a fantastic headset. Easy to pair, easy to adjust volume, great battery life, very clear even with wind noise and city sounds around, and last but not least it has an indicator light that does not look like an emergency strobe (I hated my mot-850 for that at night it would reflect off the glass and the dash in the car or the side window and drive you insane...)All and all a 5 star unit","04 15, 2009",A19RW25Q6206I3,"A. Mandeville ""Somanytools""",finally a 5 star headset,1239753600
123,0,0,4,"I have a Samsung D807.It's a piece of cake to set up.  It's very comfortable.  I think it looks cooler than those other ones that look humongous in your ear.  So far, no one is able to tell when I'm using it or when I'm talking into the phone.My wife and I have the same phone/headsets, and we've used them together without any interference.","02 16, 2007",AUG0C084W05KI,"Amazon Customer ""average joe""","Solid product, easy set-up",1171584000
123,0,0,4,"Great sound quality in the car. People hear me OK even with the music in the car (not blasting), and when the windows are slightly open.It's a little larger the i expected but comfortable even over glasses. (yes don't forget that your glasses will interfere with most over-the-ear setups.Power button is hard to press, because it doesn't go in, it kinda shifts to the side and you do not get a nice click response(audio or otherwise).","02 19, 2008",A3D3WH0M9WH3TL,Amazon Customer,Great sound quality. good product.,1203379200
123,1,1,1,"****UPDATED on OCT. 18, 2010*sigh*I really tried to make this work for me but it just is not worth the hassle.  As previously speculated, I wonder if wearing glasses is the reason for the poor fit. I traveled quite a bit last weekend and found that, more often than not, my headset disconnected itself from my phone after a call.  My hands-free-device turned into a pull-over-and-muck-with-it-after-each-call burden.  Maybe I didn't have some obscure setting correct but I looked all over and couldn't find one.  Maybe mine was defective, I'm not sure but it was really more trouble than it was worth.  In almost ten years of ordering from Amazon I am taking advantage of the return policy for the first time.I found a different headset at 73% off but still $40 (orig $150 / Plantronics Discovery 925 Bluetooth Earpiece in gold) and it comes with its own chargeable case. Never seen a case that not only protects but also charges!  Other colors are a bit more. Check that one out if you wear glasses.  It fits into the ear, not over the top, so I am hoping for a better fit.* * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * *I was expecting more after reading the reviews.Let me first say that the sound quality is excellent.  Sent myself a voice-mail while rolling the windows up and down on the freeway without an appreciable loss of sound quality!  Amazing in itself but you could barely tell the difference from ""all windows up"" and ""driver/passenger window down.""HOWEVER.... I wear glasses and have a rounder face.  It is difficult to place the earpiece on my ear with glasses on.  The bulky part doesn't sit well on my glasses' frame.  The mouthpiece is not adjustable.  I have fuller cheeks and the mic comes in contact with my face.  Not sure why it was made that way since not all faces are the same.  The control buttons are also difficult to manage while driving.  The main control on the side is fine but the tiny on/off and volume buttons were hard to find and press without dislodging the unit.  I turn it on before I place it on my ear.  Maybe that has something to do with it sitting on my eyeglasses frame. I do like the sound quality and will continue to use it for a while before coming back to update.  If it doesn't work well for me I'm sure one of my kids will like it.  (I ended up returning it.  See above)Would also recommend getting a case for it to corral the charger and unit in one place.","10 8, 2010",A1P9UMP1XSE6MI,Amazon Customer,Not for those wearing glasses / limited rotation on mouthpiece,1286496000
123,0,0,5,"I have owned several Bluetooth cell phone headsets, and the PLT 510 is the best so far. It fits my ear perfectly, I can wear it for hours without noticing it, and it gives great sound. I had no problem syncing it to my iPhone, and although I haven't tried any other devices, I anticipate no problems.I only have two complaints:1. The on-off switch is very small and hard to use. I find that I have to push it with my thumbnail to make it work. If you have smaller fingers, you may have less of a problem.2. Plantronics uses a proprietary connector for charging, while other manufacturers are switching to mini or micro USB. A proprietary charging interface means one more wire to carry with me.In summary, a great purchase.","05 17, 2008",A2NRAA6WNNQ4O5,"Amazon Customer ""What's Your TTFHW?""",Best headset I've owned,1210982400
123,0,0,3,"The newer Voyager Pro is much, much better but this was a good bluetooth device in it's day. Not as tough as I would have liked though.","11 30, 2012",AKFOHJ9R66KUN,"Amazon Customer ""With 2 rambunctious boys""",Definitely buy the newer version instead,1354233600
123,0,0,5,"This is a very good bluetooth headset, however I recently purchased a newer Plantronics as the sound quality and smartphone compatibility has changed since I bought this one. I still use this with one of my cellphones and it has lasted over 3 years now.","01 3, 2013",A1ILFU8IRJAC1K,Andie,EXCELLENT!,1357171200
123,1,1,5,"After using a low-end JABRA bluetooth for the past year, this Plantronics voyager is so welcome!  It paired easily with my phone and with the different ear cushions, you can have one custom for your ear canal.While I found it to fit easily onto my ear and hold well, my boyfriend who has his ears more flat against his head had a hard time hooking it on his ear and having it stay there without much adjustment needed.  Also, he said that it was too bulky for his liking, but I like it just fine!The sound quality is great, I can hear others well and I'm told that I come through very clearly.  I have had it for almost 2 months and only had to charge it once besides that first time and I use it everyday for 1-2 hours each time - that's good battery life!","09 8, 2008",A3GYTL0FI7MNZE,Ann,Everything Everyone else says it is!,1220832000
123,0,0,5,"This works well and is comfortable, vs the couple of MOT headsets I bought, which were horible. The volume level is good for me, and I have hearing loss, so that's impressive as well. The contols are easy to use. I'm using this with an older MOT V330. Highly recommended for both the performance and price. Oh, contrary to another reviewers suggestion, it will not fit into a mint tin due to it's width. I haven't found a good hard-case solution for it yet.Update on 8/16/08:I thought I lost my 510, so after reviewing all the newer units, I bought another one! The newer models appear to be riddled with minor bugs & issues, so why not stick with a winner? I'm now using this with my T-Mobile Dash and it works great for the voice command features. My office was trying to decide on which model to go with, so we ordered up a half a dozen latest models of headsets. I added my own to the evaluation pool. After two weeks of testing, almost everyone liked the 510 better than all the rest, so we ordered up 20 of them! If this model was discontinued and I needed a new headset, I'd go with the latest ""jawbone""; which worked fine, had better wind resistance, but didn't have quite the all-day comfort or inherent design durability of the 510. Hope this helps!","05 12, 2007",A16SPGA83A4J8H,A. Thomas,It actually works! Now that is something to be said for Bluetooth!,1178928000
123,0,0,5,"I really love this product. It is easy to use and very comfortable on ear. I forget that I have it on after sometime.The quality of sound is very good, I can clearly hear the person I am talking to. And it seems that they can hear me as well.But what I like the most is the price. Very affordable for the quality. So I am very satisfied with my headset.Thank you!","06 7, 2009",A3BM03I5K4IQSN,Aya,Love it.,1244332800
123,0,0,5,"I have owned this 510 for almost four years and have worn it nearly eight hours every day.  I have been very satisfied.  The cons for this ear piece are it does not block wind and background noise very well.  My ear buds are getting very loose after four years, so I am ordering another set of those.  I also ordered a new pro plus headset after watching the product demo in the wind tunnel.  Very convincing.  I will rate the new headset after I try it out.  At any rate, you can't go wrong with  the 510.","02 27, 2011",A3RAESXA4SR1YL,Barrister,Great product,1298764800
123,1,1,2,"This headset generally works, though there was times I needed to re-pair it. My problems with it that are:1) Its hard to turn off - if you pay attention you can turn it off easy enough, but nothing like the Motorola H700 where you just flip the boom.2) It's big! It's comfy enough on your ear, but its huge in your pocket and since things stick out of it, its hard to get out of your pocket.3) Flashing blue light is way too bright! When is dark and I'm in the car, I keep thinking that the cops are behind me the way it blinks so brightly. It disturbed my passengers too.4) Wind tolerance - it's better than my H700, but its still too noisy to hold a conversation in any level of wind.I'm sending mine back and getting another H700.","12 12, 2007",AMSZYKYE6MJ89,Barry Chertov,Works but Yuck!,1197417600
123,1,1,4,"I've only had this unit for about 24 hours, but I really like it.  These are my initial impressions, and I compare this to the Motorola H680 as overall about equal, very similar to the findings by a major consumer-oriented organization as to these two Bluetooths.I gave my used H680 away to a friend of mine because she was driving me crazy always speaking to me over her speaker phone while driving.  She used the speaker phone out of necessity because in California you can not put the phone to your ear while driving, and her bluetooth's battery had died.  My friend is not mechanically adept and I would've kept the H680 otherwise.  It is smaller and more convenient to use than this Plantronics, but I feel the sound quality with this unit is better.  This unit takes some adjustment so I hope the following comments will be of benefit to those of you who purchase this unit:1.  Thoroughly read the instruction booklet.2.  Thoroughly read the instruction booklet.3.  Once you have thoroughly read the instruction booklet (it's not lengthy) and you get past setting it for your left ear (if that is your desire), the only major thing to do is to determine which of the three eartips is best for you.  This is important for comfort and I suggest that you start with the smallest tip and work your way up.  I am using the smallest tip-it works best for me.Though the unit appears to be somewhat awkward looking, it really is not uncomfortable on the ear if you accustom yourself to placing the eartip comfortably in your ear first (contrary to the booklet and as if the unit did not contain the curved attachment)-the rest will follow.Sound is crisper than with the H680, and appears louder.You can't go wrong with either, but I think I like this one more.Update:  1/7/10  Sound is definitely better with this unit, and it appears to hold charge longer than H680.  Voyager is definitely larger than H680.  When you get past that, and realize the benefits of sound quality and longer use on a charge, you might favor, as I do, the Voyager 510.  It's quite enjoyable not to have to repeat myself when transmitting - no one on receiving end has complained about poor sound quality!","12 2, 2009",A2GYQ4GLWE7LMY,BB,Initial impressions of this unit,1259712000
123,2,2,4,"After going through more headsets that I care to recall, I have finally found one that not only works reliably, but also is comfortable, inexpensive, and offers superior performance.Pairing is a little tricky - be sure to save the little instruction card, as the combination of buttons is not intuitive, IMO.The battery life is excellent in both standby and talk mode - I am constantly amazed at how long this thing can sit in my car's center console unused and still be ready to go for a long conversation once paired.  By the way, pairing with the iPhone is flawless - it seamlessly pairs and unpairs, switching easily even between paired headsets (or in my case a Jabra speakerphone and this headset).The only reason I have not given in 5 stars is the *#$&^ proprietary charging connector.  WHY, oh WHY do companies insist on reinventing the wheel constantly???  PLEASE JUST LET ME USE ONE OF THE BAZILLION mini-USB ADAPTERS I ALREADY HAVE!!!Value:  5 starsPerformance: 5 starsReliability: 5 starsComfort/fit: 4 starsDesign:  2 stars (only because of the charging adapter!)","12 30, 2008",A1W5N8OT55A9Y3,"B. Christensen ""Frequent traveler, business o...","Best bang for the buck out there - works with iPhone and Macbook Pro, too!",1230595200
123,0,0,3,This is the first headset that I ever bought that did not come with any instructions I can not load it on my phone,"05 24, 2014",AW690U70KW6DS,belinda jackson,voyager 510 headset,1400889600
123,0,0,4,"The Voyager 510 is my first experience with a Bluetooth headset. Been using it the last couple of months; ever since California instituted its ""Hands-Free"" law on July 1, 2008.Has been working pretty well overall. Fits reasonably well to my ears. Can be fitted on either ear with the swivel action.A minor complaint would be that the sound quality could be a little better. But not bad though.Hard to go wrong with this choice.","09 24, 2008",A19EKT8H85AKO5,BigStory,Solid enough,1222214400
123,0,0,4,"I purchased this headset about a year ago and have been very pleased with it. It pairs up well and has a good amount of range before it unpairs - oftentimes much further than the 30ft advertised.It does not offer the noise reduction I expected (hence the 4 stars). Otherwise it is great.I have not tried the voice dialing, but everything I have done works well.","12 22, 2008",A3K9Q416A14VP7,"Bill Ciocco ""bciocco""",Great product. Easy to use.,1229904000
123,0,0,5,Outstanding quality.  This is the second Plantronics headset I've owned.  All of them have been wonderful.  The little foam boots they sell to reduce wind noise don't work.  I wear mine everyday and almost all day.  Very comfortable and light weight.,"07 30, 2013",A3MQMYTL5L3I3J,brandstetter,Great product,1375142400
123,0,0,4,Had a motorola and didn't care much for it. My plantronics is a better fit and more comfortable. It is a little bulky compared to motorola. So far happy with it. Works decent in noisy conditions but the ear piece is much more clear and loud compared to the motorola.,"07 4, 2009",A1HWV9AYUMH3HV,"Bryan In CA. ""Bigfoot""",Decent blue tooth,1246665600
123,4,4,3,"Pros:* I love the fit. Very balanced and hard to lose while working out. A big plus over the Motorola H700 I had before that was always falling off. This is significant because this is a replacement for the H700 I lost jogging in the rain.* Outbound voice quality is reported superior to my old Motorola by my friends.* Incoming sound is as good as the Motorola and actually a bit better when you account for the fit to ear seal.Cons:* Claims of 6 hours of talk time are greatly inflated.  More like 3 right off the charger. This is a problem. Now I need a car charger for it.* Too many buttons and not intuitive. Not responsive sometimes to commands. Sluggish switching.* The ear pieces cost you a certain amount of ambient hearing of your environment. Whatever size you use, it still really cuts down on your hearing of the world around you on that side. Compared to the ""floppy"" Motorola, this is extreme. The Motorola had no impact on hearing that I would notice.The talk time is my biggest complaint. The rest is just nitpicking.","10 10, 2007",A39T0L7SX0BQ8R,"Bryan ""Never late for supper""",Glad I bought it but it's not perfect,1191974400
123,0,0,4,"I got this because I used Plantronics headsets at work and love the quality + the price was awesome. This solves the main purpose of the bluetooth - to enable handsfree conversation with quality audio. The voice quality is very good - people hear me very clearly and I too hear them clearly (at times, the volume seems to be a bit low but I do not know if it is because the other side is not speaking close into the phone or it is a problem with this). Pairing with the iPhone was a breeze. You can pair with 2 devices at the same time (I tried 2 phones, but I would like to add a phone and my laptop so I can take softphone calls on my laptop without an extended headset).I noticed that it disconnects from the phone after some time (less than an hour) of non-use. The first few days, I was always powering it off and on to re-establish the connection or going to the phone settings to reconnect and I was going to return it; however, one day I wanted to try pressing and holding the talk button for 2 seconds and bingo - it reconnects. So I don't have to power it off/on to reconnect.I am not sure if this is a feature of the iPhone or this device but I love the Voice Control - I press the talk button for 2 seconds to activate the Voice Control on my iPhone and I can say the number or name I want to dial and it dials for me. So now I am 100% hands-free while driving I use voice control all the time to dial people.I gave a 4 rating because this is not as comfortable as the Motorola H720 that I got for my wife (H720 is true over the ear headset - nothing going into your ear - you can read my review for that product on Amazon). Getting on the ear is a bit difficult - need 2 hands usually.For folks that want to listen to music from your iPhone/BBerry, please note that this headset is NOT A2DP enabled. i.e. you cannot stream music to your headset from your smartphone. If that is important for you, you can try Jabra BT8040 (I owned 8010 until I lost it, and I liked that - Plantronics or Motorola H720 voice quality was better than my old 8010 though).","10 5, 2010",ATVGOLUVAS6XY,"Bubba &amp; Squiggles' Dad ""Sai""","Good headset, thought not as comfortable as Motorola H720",1286236800
123,0,0,4,"The last Bluetooth headset I used was a Motorola something-or-the-other, and frankly I was underwhelmed. A few years later, I tried thePlantronics Voyager 510 Bluetooth Headset [Retail Packaging], and it was amazing. For the most part, people can't tell that I'm on a Bluetooth headset!The Pros: Great audio quality! Good battery life.The cons: I only wish it had a better earpiece... on that really goes INTO my ears, like mySony MDR-XB20EX 9mm High Sensitivity Driver Extra Bass EX Earbuds. The volume and mute buttons are kinda small and hard to reach/press.Those are just small details though. Overall I am impressed.","11 4, 2010",A294R62BHKARH5,Chinedu P. Opara,Works Really Well Indeed,1288828800
123,1,1,4,"This unit replaced a Motorola HS850 conscripted by my wife :-)It's better than the HS850 in the following ways:1) People hear me better.  Mic is really good.2) When the unit fits properly, audio amplification is betterIt's worse than the HS850 in that:1) it doesn't fit as well.  I find myself readjusting it throughout the day2) It doesn't synchronize instantaneously with my MPX220 like the HS850 did.  It always syncs eventually (15-60 seconds).Battery life is a tie.  Both are OK, but not as long as I would like (I've had to recharge mid-day a few times.  1-1.5 hours of talk appears to be the limit).","02 22, 2006",AFA9JEXD3EEH8,"C. Humphreys ""Business Road Warrior""","Clear mic, decent audio, so-so fit",1140566400
123,1,1,4,"This is my 3rd bluetooth. Works very well, my others had lots of static and noise, this has minimal noise. also fits very well to my ear.Only thing I don't like, when I'm outside, for some reason the wind interfears with my reception, I can't hear the person I'm talking too, and they can't hear me. Works great indoors though. Would recommend.","03 9, 2007",A3R1UZQFLE2UTN,"CJ ""ChefJeff""",Great Bluetooth,1173398400
123,1,1,5,"I've tried the Motorola ones and either I couldn't hear or the person on the other end couldn't hear (usually both).  I bought this based on a recommendation of a Realtor that swore by it, and to be honest, I have only had occasional trouble with it.  It's comfortable to wear, it's easy to hear, the other person hears me.  I wear it most of the day, on project sites, while driving, even at home.  It works as expected and I'm very pleased with the results.  If you need a bluetooth, this is the one.","12 13, 2007",A3Q1EDCBV2KU8D,Craig Frooninckx,Best that I've tried,1197504000
123,7,7,4,"Definitely a good buy, especially as the price keeps dropping!  Excellent sound.  I have it paired with a Razr, and it was fairly straightforward, after I carefully re-read and understood the instructions :-)I wish they had made it easier to fold and put in a pocket (and also that it shut off easily like some of the Moto models). Also note that if you use the little foam tip for the mouthpiece, it can fall off way too easily.","10 9, 2005",AMKNPIDFLRFMP,CS,"excellent sound, works reliably and consistently",1128816000
123,0,0,5,"I have tested many bluetooth headsets. This one sets the bar pretty high.  The battery life is wonderful usually outlasting a phone charge by a factor of two. It is generally compatible with just about all the regular phones.  If you have a Palm OS phone, pick a different headset as this MAY work, but has some issues that I find are difficult to live with.The good: This is a very durable headset (mine went through the washer and dryer and still works after it dried out for a few days).  The multiple options for ear pieces, flexibility of the design (switching ears without carrying extra accessories), compatibility with lots of phones, antenna design solving cross body communications for some phones, charging options with USB and power (you can wear it while charging comfortably), and battery life all are great. It connects to 2 devices at a time though you can obviously only answer one of them at a time.The Bad: (all minor) The wind smart does not work that great.  I have yet to find a bluetooth headset that can handle direct wind noise and this is no exception. It does better than most but remote parties still complain. Every headset I have tested fails here. This is difficult to distinguish between mute on the headset and power off. I tuned it off a few times on accident when trying to mute.  Oops. The mute also does not alert you frequently enough that it is on, but you can still mute from the phone separately without issues.  Pairing is simple, but not just a one button option.I would suggest this headset to users looking for a good headset for most devices. Consider other options with Palm OS phones.","03 3, 2008",A2MNGG6MODVLTG,Dan Durig,Good all around headset and most compatible,1204502400
123,1,1,5,Great wind noise reducing headset.  Works well in any condition. Light weight even though it appears to be bigger than some units.  Most comfortable fitting headset I've ever used. If I had one negative thing to say it would be that sometimes people tell me that I need to speak up while using the device but that is very rare and could possibly have to do with me and not the device itself.,"09 14, 2009",AJO2V8O9EU056,Dan,Great product for a great price,1252886400
123,0,0,4,"It's big, and bulky. Works okay. Bought a Sony that works great, and is small.","08 10, 2007",A1C42AM2VZLR1D,"Danlib ""Danlib""",Big and bulky,1186704000
123,6,6,4,"Many good things have been written about this product and I agree with most.  I would like to comment on the things I didn't see a lot of before I purchased.1.  Talk time: I'm on the phone 3000 to 5000 minutes per month as a Director of Business Development.  About 6 hours per day talk time is all you get.  Not good, not bad, pretty much on par with the other 3 BT Headsets I've owned. I will say that it seems this unit charges more quickly than the other I've owned.2.  I wear Glasses:  It fits Ok with them. The only problem comes when you remove your glasses with the Headset on; the Headset is prone to fly off. I can tell you that the unit is durable after several such flights.3.  Comfort:  I'm a ""big guy,"" 285 lbs.  Comfort didn't come quickly for me.  I still need to change ears a couple of times a day.  However, after around 30 days it is much better and I expect one day I'll not even know it is there.4.  Sound:  Good most of the time.  Better than the others I've owned.  Loud.  If you drive the highway this one works well.  Background noise is reduced but not eliminated; and unlike another background reducing Headset I own (from Plantronics also) there is no delay on call pick-up... nice!5.  Props to Plantronics.  By pressing the volume + key as you turn the unit on, the blinking blue light gets turned off (and on), this is important to me because people look like Cyborgs walking around blue blinking in public (not professional at all).6. On/Off:  I thought it would be a problem after the things I read.  I have big fingers.  Not a problem; maybe they enhance it some from older models.That's it; mostly all good except comfort which seems to be coming around.","06 15, 2007",A55K1WFN6IS5L,Dan L. Nichols,Things & Stuff,1181865600
123,0,0,5,I am not only please with the product but also the cost I got it at.,"07 27, 2010",A3NKLSOV0SRI4P,David Cozad,Voyager 510,1280188800
123,0,0,5,"Great sound, great transmission. Lightweight, comfortable.  Maybe not the easiest to get on as it curls around the ear...or I'm just challenged.  However, once mounted, it's pretty secure!Linking to my LG 8300 cell phone was a breeze.","05 15, 2007",A32OJUBUBSTJ7S,DB from NC,Excellent Bluetooth Headset,1179187200
123,0,0,5,"Bought this with the unit that converts your desk phone to a bluetooth compatible headset - best buy for the money!  I talk on the phone most of the day when in the office, and use both the desk line and my cell phone.  The system allows me to use the same headset for both.  Good battery life.","12 21, 2008",A20FMZR1LNNYJS,D. G. Holden,Great sound quality and comfortable fit.,1229817600
123,1,1,5,"This is, by far, the BEST bluetooth headset I have ever owned. I've tried all the Motorola ones, and they pale in comparison to the Plantronics. You can see by all the positive reviews that this thing is amazing.  I can walk all over my house while my phone is in one spot, and talk without any interference.  The only problem is that I always forget where I put my phone!  The range on this headset is truly amazing.The sound quality is amazing as well.  No one can ever tell I'm on a headset. And once you start using this, you'll soon wonder how you ever lived without it. I can't tolerate holding a phone to my ear anymore because this headset makes life SO much easier.And I've had mine for over two years without any problems. I accidentally forgot I left it in my sweatshirt pocket and WASHED IT, and it still works!  I couldn't believe it.  Sure, the battery life suffers after years of use, but they're so cheap that it's no problem at all to get a new one.My only complaint is that the blue light on it is extraordinarily BRIGHT. I can't charge this thing at night without covering it up because it's like a blue lighthouse in my room.  And when it's on, the flashing blue light is VERY annoying in dark rooms (e.g. watching a movie).  That's really my only complaint.You really cannot go wrong on a bluetooth headset for such little money.  Don't even think twice! I've recommended this heaset to about 10 different people, who all LOVE it.","03 22, 2008",A2FWZ58M6IQMD7,Doc Stew,"Love it, love it, LOVE IT!",1206144000
123,132,143,3,"The Plantronics Voyager 510 is a good bluetooth headset for its current price.  However, depending on how you plan to use it, it could either become a great headset or a nightmare.The first thing you notice out of the box is that it's quite large, both in the size of the battery pack that hangs over your ear and especially the depth of the microphone.  Put another way, it sticks out quite a bit from your cheek rather than laying flat against your face.  This not only can cause some sound quality issues, but also makes it very conspicuous.  So, if you prefer to keep a low profile while working hands-free, this may not be the best one for you.  The size of the piece that hangs over your ear also makes wearing glasses or even a hat an issue.  All that said, the unit is very comfortable provided you don't have anything else hooked over your ear.  It's also easily configured for either ear.Sound quality can be very good, but only in quiet environments.  Even small amounts of wind noise will render the microphone useless.  I've been surprised to have people complain to me that voicemails that I've left have been all broken up, even when I was in what I thought was a quiet place.I've also found that reception will be spotty unless the phone is placed closer than normal to the headset.  For instance, in order to maintain good signal, I typically have to have my phone in my shirt pocket.  But on the plus side, the unit is very easy to set up, with a variety of phones and PDAs immediately connecting to it with no effort.This headset would be ideal for someone who is looking to use it exclusively in an indoor office while working hands-free.  You'd get optimal sound and would be able to connect to all of your devices quickly and easily.  You wouldn't even feel self-conscious about the unit's size.  But for those on the go, its reception and microphone quality are too poor to recommend.PROS*  Excellent battery life means very little downtime for charging*  Simple to set up - instantly compatible with numerous devicesCONS*  Sound quality from the microphone, especially in places with even minimal background noise*  Big, bulky design makes fit difficult, especially with glasses or a hat","09 12, 2006",AHNHLGKIZ2N3B,"D. R. Jeanclerc ""Reader, Listener & Obsessive...","Functional for the Right User, but Far From Perfect for All",1158019200
123,0,0,5,"This little ugly-ish set is still ruling the market with great sound quality for both its owners and people they talk to.  I have owned or tested several supposedly great Bluetooth sets with several different phones and devices including iPhone 3G, Motorola Razr and L6, Blackberry 7100i, two different laptops (Skype) and Playstation 3, and no other headset performed as well as Plantronics Voyager 510.In parallel with this device I had three different Jabras including BT250, BT500 and JX10 and neither one comes close to the sound quality and wind tolerance of Voyager 510.  I also learned of a number of users including my boss who switched from Jawbone 1 AND 2 to this or Discovery 925 set due to fit, comfort and sound issues, so I never even bothered to buy a Jawbone.  With Plantronics Voyager 510, people I talk to can't even tell I'm using a Bluetooth headset; not even when I'm driving, which I find amazing.  Since it's been over four years in my never ending quest for the perfect Bluetooth headset that I constantly keep researching and reverting to this little ""mule"", I just have to give it five stars in spite of its mainly cosmetic flaws.Here's why I got to appreciate this somewhat clumsy set so much:1. Good output volume and quality. When I'm using Plantronics Voyager 510, people I'm talking to can't tell I'm on a cell phone with a Bluetooth headset - not even when I'm driving (windows closed). The case was the opposite when I was using Jabras, when I used to hear complaints about noise, static and low volume of my voice.2. Good and controllable earphone volume. It can reasonably well deal with traffic noise when I'm walking outside my downtown Chicago office. I can set the volume really loud, so the only case when I cannot hear my partner is when I'm walking too close to a moving train. My usual volume setting is around 1/3.3. This set's microphone tolerates wind better than the Jabras mentioned above which used to produce a great deal of wind noise whenever I was encountering a breeze. In addition, if I know I'll be outside in a windy environment I can put the included microphone sponge on.4. Good battery life. I don't have to charge it often.5. Although it seems very light and gentle in my hands, it handles everyday folding and switching between my shirt pocket and both my ears very well.6. No problems with long usage, unlike Jabra BT250, which used to irritate the skin on the back of my ear if I used it too long or too often.I never heard about Plantronics before buying this headset and I grew to appreciate it a lot more after years of usage. Only recently I discovered that Plantronics has a long history with headsets and that even the Apollo missions used their headsets on the Moon. Makes sense. ""One small set for man, one giant leap away from other BT headsets. Houston, we have no problem"".","10 23, 2008",A97R2RMCBRVTY,DrZ,Great after over 3 years of (ab)use,1224720000
123,0,0,3,"This is my 3rd bluetooth headset and my 2nd Plantronics.Plusses: works really well with my phone, even up to 20' away. I've dropped it lots of times and it's holding up nicely. Easily adjusts to either ear. Turns on & off easily.Negatives: People complain they can't hear me on a regular basis (even when there isn't noise around me). Is awful with wind noise. Is much clunkier than my last Plantronics (330). My phone knows it's there but is often very slow to transfer over to the headset.Overall, I am disappointed with the headset - other than the range between it & the phone, it's is not as good as the Plantronics 330.","08 1, 2008",A3REWL6YQ364O8,D. Slager,Has plusses and minuses,1217548800
123,0,0,5,"I bought one for work and used it for a year or more with no complaints, so I bought one for my wife and she uses it constantly and loves it.  Highly recommended.","07 12, 2012",A1743ABTREFO0Y,"D. Tuttle ""dtuttle""",Bought 2,1342051200
123,0,0,3,"I've heard great things about this, so I tried it. Everything is great about it, except two things that made me want to return it.First, there is a little bit of crackling once my phone is across my body on my hip, and that is annoying to me because I've had some that never do that. I've noticed that Plantronics and Jabra tend to have this issue regularly with their headsets. The other thing is that it is bulky, and I prefer something a little more pettite.It does have good battery life and noise cancellation. So, it's a matter of preference when it comes to the things I disliked about it!","04 17, 2008",A3MQS2KZCUM1IZ,"Eagles Point ""JW""",Headset,1208390400
123,0,0,1,"As many people complained, I found this headset's microphone was very weak. The other person can not hear me at all.  So I contacted Plaintronics for repair.  Their repair process has no tracking, just sending in your headset to an address.  Two weeks later, I received a used one back, not the one I sent in, packaged in an OEM box. Although this one has better microphone than the new one I sent in, it battery is not very reliable to hold charge, also the battery portion is kind of loose.I can not recommend Plantronics product at all.","10 14, 2009",A28525P0S5ZVJ3,"Edison ""hightech lover""","I brought new retail package, but Plantronics exchanged a used one for me",1255478400
123,0,0,5,"This has to be one of the best headsets out there, I have used many and this unit has to be one to beat. No issues whatsoever, great quality and easy to use..","09 3, 2009",A2DMLJU5ZG0XMM,ezflyer13,Outstanding headset....,1251936000
